Year,Site,Date,Jdate,Species,Species_count,Species_presence
2012,chur,1-Jul-12,183,Sandhill_Crane,2,1
2012,chur,1-Jul-12,183,Savannah_Sparrow,8,1
2012,chur,1-Jul-12,183,Short_billed_Dowitcher,2,1
2012,chur,1-Jul-12,183,Solitary_Sandpiper,1,1
2012,chur,1-Jul-12,183,Tennessee_Warbler,1,1
2012,chur,1-Jul-12,183,Whimbrel,6,1
2012,chur,1-Jul-12,183,White_crowned_Sparrow,2,1
2012,chur,1-Jul-12,183,Yellow_rumped_Warbler,2,1
2012,chur,11-Jul-12,193,American_Robin,1,1
2012,chur,11-Jul-12,193,American_Tree_Sparrow,1,1
2012,chur,11-Jul-12,193,Arctic_Tern,4,1
2012,chur,11-Jul-12,193,Blackpoll_Warbler,4,1
2012,chur,11-Jul-12,193,Bonapartes_Gull,2,1
2012,chur,11-Jul-12,193,Canada_Goose,5,1
2012,chur,11-Jul-12,193,Common_Raven,2,1
2012,chur,11-Jul-12,193,Common_Redpoll,4,1
2012,chur,11-Jul-12,193,Fox_Sparrow,1,1
2012,chur,11-Jul-12,193,Green_winged_Teal,1,1
2012,chur,11-Jul-12,193,Herring_Gull,8,1
2012,chur,11-Jul-12,193,Hudsonian_Godwit,2,1
2012,chur,11-Jul-12,193,Merlin,2,1
2012,chur,11-Jul-12,193,Parasitic_Jaeger,2,1
2012,chur,11-Jul-12,193,Savannah_Sparrow,2,1
2012,chur,11-Jul-12,193,Tundra_Swan,1,1
2012,chur,11-Jul-12,193,Whimbrel,3,1
2012,chur,11-Jul-12,193,Wilsons_Snipe,1,1
2012,chur,12-Jul-12,194,American_Crow,2,1
2012,chur,12-Jul-12,194,American_Golden_Plover,1,1
2012,chur,12-Jul-12,194,American_Robin,1,1
2012,chur,12-Jul-12,194,Arctic_Tern,2,1
2012,chur,12-Jul-12,194,Blackpoll_Warbler,1,1
2012,chur,12-Jul-12,194,Bonapartes_Gull,3,1
2012,chur,12-Jul-12,194,Common_Raven,2,1
2012,chur,12-Jul-12,194,Dunlin,4,1
2012,chur,12-Jul-12,194,Herring_Gull,1,1
2012,chur,12-Jul-12,194,Least_Sandpiper,1,1
2012,chur,12-Jul-12,194,Lesser_Yellowlegs,5,1
2012,chur,12-Jul-12,194,Merlin,2,1
2012,chur,12-Jul-12,194,Parasitic_Jaeger,3,1
2012,chur,12-Jul-12,194,Red_necked_Phalarope,2,1
2012,chur,12-Jul-12,194,Rough_legged_Hawk,1,1
2012,chur,12-Jul-12,194,Rusty_Blackbird,1,1
2012,chur,12-Jul-12,194,Short_billed_Dowitcher,8,1
2012,chur,12-Jul-12,194,Smiths_Longspur,1,1
2012,chur,12-Jul-12,194,Stilt_Sandpiper,2,1
2012,chur,12-Jul-12,194,Whimbrel,5,1
2012,chur,12-Jul-12,194,White_crowned_Sparrow,4,1
2012,chur,12-Jul-12,194,Willow_Ptarmigan,1,1
2012,chur,12-Jul-12,194,Wilsons_Snipe,3,1
2012,chur,12-Jul-12,194,Yellow_rumped_Warbler,1,1
2012,chur,13-Jul-12,195,Arctic_Ground_Squirrel,1,1
2012,chur,13-Jul-12,195,Brown_Bear,1,1
2012,chur,13-Jul-12,195,Canada_Cackling_Goose,2,1
2012,chur,13-Jul-12,195,Eurasian_Dotterel,6,1
2012,colv,18-May-12,139,Arctic_Ground_Squirrel,24,1
2012,colv,18-May-12,139,Cackling_Goose,3,1
2012,colv,18-May-12,139,Common_Raven,1,1
2012,colv,18-May-12,139,Glaucous_Gull,20,1
2012,colv,18-May-12,139,Greater_White_fronted_Goose,260,1
2012,colv,18-May-12,139,Lapland_Longspur,10,1
2012,colv,18-May-12,139,Red_Fox,1,1
2012,colv,18-May-12,139,Rock_Ptarmigan,3,1
2012,colv,18-May-12,139,Ruddy_Turnstone,1,1
2012,colv,18-May-12,139,Short_eared_Owl,1,1
2012,colv,18-May-12,139,Snow_Bunting,2,1
2012,colv,18-May-12,139,Snow_Goose,3,1
2012,colv,18-May-12,139,Tundra_Swan,4,1
2012,colv,18-May-12,139,Willow_Ptarmigan,6,1
2012,colv,19-May-12,140,American_Golden_Plover,2,1
2012,colv,19-May-12,140,Arctic_Ground_Squirrel,42,1
2012,colv,19-May-12,140,Cackling_Goose,1,1
2012,colv,19-May-12,140,Glaucous_Gull,11,1
2012,colv,19-May-12,140,Greater_White_fronted_Goose,70,1
2012,colv,19-May-12,140,Lapland_Longspur,18,1
2012,colv,19-May-12,140,Northern_Pintail,3,1
2012,colv,19-May-12,140,Northern_Wheatear,1,1
2012,colv,19-May-12,140,Red_Fox,1,1
2012,colv,19-May-12,140,Rock_Ptarmigan,4,1
2012,colv,19-May-12,140,Ruddy_Turnstone,10,1
2012,colv,19-May-12,140,Semipalmated_Sandpiper,1,1
2012,colv,19-May-12,140,Short_eared_Owl,1,1
2012,colv,19-May-12,140,Snow_Bunting,1,1
2012,colv,19-May-12,140,Snow_Goose,3,1
2012,colv,19-May-12,140,Snowy_Owl,3,1
2012,colv,19-May-12,140,Tundra_Swan,1,1
2012,colv,19-May-12,140,Willow_Ptarmigan,22,1
2012,colv,20-May-12,141,American_Golden_Plover,3,1
2012,colv,20-May-12,141,Arctic_Ground_Squirrel,76,1
2012,colv,20-May-12,141,Cackling_Goose,10,1
2012,colv,20-May-12,141,Glaucous_Gull,35,1
2012,colv,20-May-12,141,Greater_White_fronted_Goose,450,1
2012,colv,20-May-12,141,Hoary_Redpoll,3,1
2012,colv,20-May-12,141,Hooded_Merganser,3,1
2012,colv,20-May-12,141,Lapland_Longspur,50,1
2012,colv,20-May-12,141,Merlin,1,1
2012,colv,20-May-12,141,Northern_Pintail,22,1
2012,colv,20-May-12,141,Pectoral_Sandpiper,2,1
2012,colv,20-May-12,141,Pomarine_Jaeger,1,1
2012,colv,20-May-12,141,Red_Fox,2,1
2012,colv,20-May-12,141,Red_necked_Phalarope,2,1
2012,colv,20-May-12,141,Rock_Ptarmigan,8,1
2012,colv,20-May-12,141,Ruddy_Turnstone,9,1
2012,colv,20-May-12,141,Short_eared_Owl,2,1
2012,colv,20-May-12,141,Snow_Goose,42,1
2012,colv,20-May-12,141,Snowy_Owl,4,1
2012,colv,20-May-12,141,Tundra_Swan,68,1
2012,colv,20-May-12,141,Willow_Ptarmigan,35,1
2012,colv,21-May-12,142,American_Golden_Plover,4,1
2012,colv,21-May-12,142,Arctic_Ground_Squirrel,70,1
2012,colv,21-May-12,142,Cackling_Goose,3,1
2012,colv,21-May-12,142,Common_Raven,2,1
2012,colv,21-May-12,142,Glaucous_Gull,16,1
2012,colv,21-May-12,142,Greater_White_fronted_Goose,36,1
2012,colv,21-May-12,142,Lapland_Longspur,55,1
2012,colv,21-May-12,142,Northern_Wheatear,1,1
2012,colv,21-May-12,142,Pectoral_Sandpiper,3,1
2012,colv,21-May-12,142,Red_necked_Phalarope,3,1
2012,colv,21-May-12,142,Rock_Ptarmigan,8,1
2012,colv,21-May-12,142,Ruddy_Turnstone,8,1
2012,colv,21-May-12,142,Semipalmated_Sandpiper,1,1
2012,colv,21-May-12,142,Short_eared_Owl,1,1
2012,colv,21-May-12,142,Snow_Goose,3,1
2012,colv,21-May-12,142,Tundra_Swan,5,1
2012,colv,21-May-12,142,Willow_Ptarmigan,40,1
2012,colv,22-May-12,143,Arctic_Ground_Squirrel,24,1
2012,colv,22-May-12,143,Bar_tailed_Godwit,1,1
2012,colv,22-May-12,143,Cackling_Goose,4,1
2012,colv,22-May-12,143,Common_Raven,1,1
2012,colv,22-May-12,143,Glaucous_Gull,24,1
2012,colv,22-May-12,143,Greater_White_fronted_Goose,40,1
2012,colv,22-May-12,143,Hoary_Redpoll,3,1
2012,colv,22-May-12,143,Hooded_Merganser,3,1
2012,colv,22-May-12,143,Lapland_Longspur,24,1
2012,colv,22-May-12,143,Pomarine_Jaeger,28,1
2012,colv,22-May-12,143,Rock_Ptarmigan,6,1
2012,colv,22-May-12,143,Ruddy_Turnstone,4,1
2012,colv,22-May-12,143,Semipalmated_Sandpiper,1,1
2012,colv,22-May-12,143,Short_eared_Owl,3,1
2012,colv,22-May-12,143,Snow_Goose,20,1
2012,colv,22-May-12,143,Tundra_Swan,5,1
2012,colv,22-May-12,143,Willow_Ptarmigan,8,1
2012,colv,23-May-12,144,Arctic_Ground_Squirrel,32,1
2012,colv,23-May-12,144,Brown_Lemming,1,1
2012,colv,23-May-12,144,Cackling_Goose,3,1
2012,colv,23-May-12,144,Common_Raven,1,1
2012,colv,23-May-12,144,Glaucous_Gull,30,1
2012,colv,23-May-12,144,Greater_White_fronted_Goose,150,1
2012,colv,23-May-12,144,Hoary_Redpoll,3,1
2012,colv,23-May-12,144,Hooded_Merganser,3,1
2012,colv,23-May-12,144,King_Eider,6,1
2012,colv,23-May-12,144,Lapland_Longspur,30,1
2012,colv,23-May-12,144,Long_tailed_Duck,46,1
2012,colv,23-May-12,144,Long_tailed_Jaeger,5,1
2012,colv,23-May-12,144,Northern_Harrier,1,1
2012,colv,23-May-12,144,Northern_Pintail,2,1
2012,colv,23-May-12,144,Parasitic_Jaeger,1,1
2012,colv,23-May-12,144,Pomarine_Jaeger,50,1
2012,colv,23-May-12,144,Red_Fox,1,1
2012,colv,23-May-12,144,Red_necked_Phalarope,6,1
2012,colv,23-May-12,144,Red_throated_Loon,1,1
2012,colv,23-May-12,144,Rock_Ptarmigan,7,1
2012,colv,23-May-12,144,Ruddy_Turnstone,16,1
2012,colv,23-May-12,144,Sabines_Gull,3,1
2012,colv,23-May-12,144,Savannah_Sparrow,1,1
2012,colv,23-May-12,144,Semipalmated_Sandpiper,8,1
2012,colv,23-May-12,144,Short_eared_Owl,5,1
2012,colv,23-May-12,144,Snow_Bunting,1,1
2012,colv,23-May-12,144,Snow_Goose,95,1
2012,colv,23-May-12,144,Snowy_Owl,1,1
2012,colv,23-May-12,144,Tundra_Swan,11,1
2012,colv,23-May-12,144,Willow_Ptarmigan,14,1
2012,colv,24-May-12,145,American_Golden_Plover,7,1
2012,colv,24-May-12,145,Arctic_Ground_Squirrel,58,1
2012,colv,24-May-12,145,Black_bellied_Plover,1,1
2012,colv,24-May-12,145,Cackling_Goose,4,1
2012,colv,24-May-12,145,Common_Raven,1,1
2012,colv,24-May-12,145,Glaucous_Gull,37,1
2012,colv,24-May-12,145,Greater_White_fronted_Goose,200,1
2012,colv,24-May-12,145,Hermit_Thrush,1,1
2012,colv,24-May-12,145,Hoary_Redpoll,1,1
2012,colv,24-May-12,145,Hooded_Merganser,1,1
2012,colv,24-May-12,145,Lapland_Longspur,50,1
2012,colv,24-May-12,145,Long_billed_Dowitcher,2,1
2012,colv,24-May-12,145,Long_tailed_Jaeger,6,1
2012,colv,24-May-12,145,Northern_Pintail,2,1
2012,colv,24-May-12,145,Pectoral_Sandpiper,16,1
2012,colv,24-May-12,145,Pomarine_Jaeger,22,1
2012,colv,24-May-12,145,Red_Fox,1,1
2012,colv,24-May-12,145,Red_necked_Phalarope,5,1
2012,colv,24-May-12,145,Red_throated_Loon,1,1
2012,colv,24-May-12,145,Rock_Ptarmigan,9,1
2012,colv,24-May-12,145,Ruddy_Turnstone,16,1
2012,colv,24-May-12,145,Sabines_Gull,3,1
2012,colv,24-May-12,145,Savannah_Sparrow,2,1
2012,colv,24-May-12,145,Semipalmated_Sandpiper,12,1
2012,colv,24-May-12,145,Short_eared_Owl,5,1
2012,colv,24-May-12,145,Snow_Goose,55,1
2012,colv,24-May-12,145,Snowy_Owl,2,1
2012,colv,24-May-12,145,Tundra_Swan,17,1
2012,colv,24-May-12,145,Willow_Ptarmigan,16,1
2012,colv,25-May-12,146,American_Golden_Plover,4,1
2012,colv,25-May-12,146,American_Wigeon,2,1
2012,colv,25-May-12,146,Arctic_Ground_Squirrel,48,1
2012,colv,25-May-12,146,Black_bellied_Plover,2,1
2012,colv,25-May-12,146,Cackling_Goose,13,1
2012,colv,25-May-12,146,Common_Raven,2,1
2012,colv,25-May-12,146,Dunlin,2,1
2012,colv,25-May-12,146,Eastern_Yellow_Wagtail,1,1
2012,colv,25-May-12,146,Glaucous_Gull,28,1
2012,colv,25-May-12,146,Greater_Scaup,2,1
2012,colv,25-May-12,146,Greater_White_fronted_Goose,200,1
2012,colv,25-May-12,146,Hoary_Redpoll,5,1
2012,colv,25-May-12,146,Hooded_Merganser,5,1
2012,colv,25-May-12,146,Lapland_Longspur,60,1
2012,colv,25-May-12,146,Long_billed_Dowitcher,2,1
2012,colv,25-May-12,146,Long_tailed_Duck,4,1
2012,colv,25-May-12,146,Long_tailed_Jaeger,2,1
2012,colv,25-May-12,146,Mallard,5,1
2012,colv,25-May-12,146,Northern_Pintail,17,1
2012,colv,25-May-12,146,Parasitic_Jaeger,1,1
2012,colv,25-May-12,146,Pectoral_Sandpiper,14,1
2012,colv,25-May-12,146,Red_Fox,1,1
2012,colv,25-May-12,146,Red_necked_Phalarope,12,1
2012,colv,25-May-12,146,Rock_Ptarmigan,6,1
2012,colv,25-May-12,146,Ruddy_Turnstone,14,1
2012,colv,25-May-12,146,Sabines_Gull,6,1
2012,colv,25-May-12,146,Savannah_Sparrow,4,1
2012,colv,25-May-12,146,Semipalmated_Sandpiper,16,1
2012,colv,25-May-12,146,Short_eared_Owl,7,1
2012,colv,25-May-12,146,Snow_Bunting,1,1
2012,colv,25-May-12,146,Snow_Goose,125,1
2012,colv,25-May-12,146,Snowy_Owl,7,1
2012,colv,25-May-12,146,Tundra_Swan,18,1
2012,colv,25-May-12,146,Willow_Ptarmigan,18,1
2012,colv,26-May-12,147,Arctic_Ground_Squirrel,26,1
2012,colv,26-May-12,147,Black_bellied_Plover,1,1
2012,colv,26-May-12,147,Cackling_Goose,1,1
2012,colv,26-May-12,147,Dunlin,2,1
2012,colv,26-May-12,147,Glaucous_Gull,18,1
2012,colv,26-May-12,147,Greater_White_fronted_Goose,45,1
2012,colv,26-May-12,147,Hoary_Redpoll,8,1
2012,colv,26-May-12,147,Hooded_Merganser,8,1
2012,colv,26-May-12,147,King_Eider,8,1
2012,colv,26-May-12,147,Lapland_Longspur,20,1
2012,colv,26-May-12,147,Long_tailed_Duck,13,1
2012,colv,26-May-12,147,Long_tailed_Jaeger,5,1
2012,colv,26-May-12,147,Northern_Pintail,12,1
2012,colv,26-May-12,147,Parasitic_Jaeger,1,1
2012,colv,26-May-12,147,Pectoral_Sandpiper,8,1
2012,colv,26-May-12,147,Pomarine_Jaeger,2,1
2012,colv,26-May-12,147,Red_Fox,1,1
2012,colv,26-May-12,147,Red_necked_Phalarope,2,1
2012,colv,26-May-12,147,Rock_Ptarmigan,8,1
2012,colv,26-May-12,147,Ruddy_Turnstone,8,1
2012,colv,26-May-12,147,Sabines_Gull,4,1
2012,colv,26-May-12,147,Sandhill_Crane,1,1
2012,colv,26-May-12,147,Semipalmated_Sandpiper,9,1
2012,colv,26-May-12,147,Snow_Bunting,2,1
2012,colv,26-May-12,147,Snow_Goose,88,1
2012,colv,26-May-12,147,Snowy_Owl,2,1
2012,colv,26-May-12,147,Stilt_Sandpiper,1,1
2012,colv,26-May-12,147,Tundra_Swan,6,1
2012,colv,26-May-12,147,Willow_Ptarmigan,6,1
2012,colv,27-May-12,148,American_Golden_Plover,6,1
2012,colv,27-May-12,148,Arctic_Ground_Squirrel,36,1
2012,colv,27-May-12,148,Arctic_Tern,3,1
2012,colv,27-May-12,148,Black_bellied_Plover,4,1
2012,colv,27-May-12,148,Brant,14,1
2012,colv,27-May-12,148,Cackling_Goose,1,1
2012,colv,27-May-12,148,Common_Raven,1,1
2012,colv,27-May-12,148,Dunlin,1,1
2012,colv,27-May-12,148,Glaucous_Gull,70,1
2012,colv,27-May-12,148,Greater_White_fronted_Goose,110,1
2012,colv,27-May-12,148,Collared_Lemming,1,1
2012,colv,27-May-12,148,Hoary_Redpoll,4,1
2012,colv,27-May-12,148,Hooded_Merganser,4,1
2012,colv,27-May-12,148,King_Eider,5,1
2012,colv,27-May-12,148,Lapland_Longspur,35,1
2012,colv,27-May-12,148,Long_billed_Dowitcher,2,1
2012,colv,27-May-12,148,Long_tailed_Duck,6,1
2012,colv,27-May-12,148,Long_tailed_Jaeger,2,1
2012,colv,27-May-12,148,Northern_Pintail,18,1
2012,colv,27-May-12,148,Parasitic_Jaeger,2,1
2012,colv,27-May-12,148,Pectoral_Sandpiper,12,1
2012,colv,27-May-12,148,Peregrine_Falcon,1,1
2012,colv,27-May-12,148,Pomarine_Jaeger,70,1
2012,colv,27-May-12,148,Red_Fox,1,1
2012,colv,27-May-12,148,Red_necked_Phalarope,8,1
2012,colv,27-May-12,148,Rock_Ptarmigan,6,1
2012,colv,27-May-12,148,Ruddy_Turnstone,16,1
2012,colv,27-May-12,148,Sabines_Gull,12,1
2012,colv,27-May-12,148,Semipalmated_Sandpiper,13,1
2012,colv,27-May-12,148,Short_eared_Owl,4,1
2012,colv,27-May-12,148,Snow_Bunting,2,1
2012,colv,27-May-12,148,Snow_Goose,52,1
2012,colv,27-May-12,148,Snowy_Owl,5,1
2012,colv,27-May-12,148,Tundra_Swan,14,1
2012,colv,27-May-12,148,Tundra_Vole,1,1
2012,colv,27-May-12,148,Willow_Ptarmigan,14,1
2012,colv,28-May-12,149,American_Golden_Plover,1,1
2012,colv,28-May-12,149,Arctic_Ground_Squirrel,32,1
2012,colv,28-May-12,149,Bar_tailed_Godwit,1,1
2012,colv,28-May-12,149,Black_bellied_Plover,1,1
2012,colv,28-May-12,149,Brant,75,1
2012,colv,28-May-12,149,Brown_Lemming,2,1
2012,colv,28-May-12,149,Cackling_Goose,3,1
2012,colv,28-May-12,149,Dunlin,2,1
2012,colv,28-May-12,149,Glaucous_Gull,35,1
2012,colv,28-May-12,149,Greater_White_fronted_Goose,130,1
2012,colv,28-May-12,149,Hoary_Redpoll,1,1
2012,colv,28-May-12,149,Hooded_Merganser,1,1
2012,colv,28-May-12,149,Lapland_Longspur,34,1
2012,colv,28-May-12,149,Long_tailed_Duck,3,1
2012,colv,28-May-12,149,Long_tailed_Jaeger,2,1
2012,colv,28-May-12,149,Northern_Pintail,6,1
2012,colv,28-May-12,149,Pacific_Loon,1,1
2012,colv,28-May-12,149,Parasitic_Jaeger,1,1
2012,colv,28-May-12,149,Pectoral_Sandpiper,9,1
2012,colv,28-May-12,149,Pomarine_Jaeger,10,1
2012,colv,28-May-12,149,Red_Fox,1,1
2012,colv,28-May-12,149,Red_necked_Phalarope,4,1
2012,colv,28-May-12,149,Rock_Ptarmigan,8,1
2012,colv,28-May-12,149,Ruddy_Turnstone,7,1
2012,colv,28-May-12,149,Sabines_Gull,5,1
2012,colv,28-May-12,149,Savannah_Sparrow,3,1
2012,colv,28-May-12,149,Says_Phoebe,1,1
2012,colv,28-May-12,149,Semipalmated_Sandpiper,9,1
2012,colv,28-May-12,149,Short_eared_Owl,1,1
2012,colv,28-May-12,149,Snow_Bunting,1,1
2012,colv,28-May-12,149,Snow_Goose,135,1
2012,colv,28-May-12,149,Snowy_Owl,3,1
2012,colv,28-May-12,149,Tundra_Swan,18,1
2012,colv,28-May-12,149,Willow_Ptarmigan,18,1
2012,colv,29-May-12,150,American_Golden_Plover,2,1
2012,colv,29-May-12,150,Arctic_Ground_Squirrel,40,1
2012,colv,29-May-12,150,Bar_tailed_Godwit,1,1
2012,colv,29-May-12,150,Black_bellied_Plover,2,1
2012,colv,29-May-12,150,Brant,73,1
2012,colv,29-May-12,150,Brown_Lemming,2,1
2012,colv,29-May-12,150,Cackling_Goose,3,1
2012,colv,29-May-12,150,Common_Raven,2,1
2012,colv,29-May-12,150,Dunlin,4,1
2012,colv,29-May-12,150,Eastern_Yellow_Wagtail,1,1
2012,colv,29-May-12,150,Glaucous_Gull,38,1
2012,colv,29-May-12,150,Greater_White_fronted_Goose,260,1
2012,colv,29-May-12,150,Hoary_Redpoll,3,1
2012,colv,29-May-12,150,Hooded_Merganser,3,1
2012,colv,29-May-12,150,King_Eider,2,1
2012,colv,29-May-12,150,Lapland_Longspur,50,1
2012,colv,29-May-12,150,Long_tailed_Duck,15,1
2012,colv,29-May-12,150,Long_tailed_Jaeger,6,1
2012,colv,29-May-12,150,Northern_Pintail,9,1
2012,colv,29-May-12,150,Northern_Shoveler,2,1
2012,colv,29-May-12,150,Parasitic_Jaeger,2,1
2012,colv,29-May-12,150,Pectoral_Sandpiper,4,1
2012,colv,29-May-12,150,Pomarine_Jaeger,12,1
2012,colv,29-May-12,150,Red_Fox,1,1
2012,colv,29-May-12,150,Red_necked_Phalarope,5,1
2012,colv,29-May-12,150,Red_throated_Loon,1,1
2012,colv,29-May-12,150,Rock_Ptarmigan,9,1
2012,colv,29-May-12,150,Ruddy_Turnstone,10,1
2012,colv,29-May-12,150,Sabines_Gull,12,1
2012,colv,29-May-12,150,Sanderling,2,1
2012,colv,29-May-12,150,Savannah_Sparrow,2,1
2012,colv,29-May-12,150,Says_Phoebe,1,1
2012,colv,29-May-12,150,Semipalmated_Sandpiper,15,1
2012,colv,29-May-12,150,Snow_Bunting,1,1
2012,colv,29-May-12,150,Snow_Goose,300,1
2012,colv,29-May-12,150,Snowy_Owl,5,1
2012,colv,29-May-12,150,Stilt_Sandpiper,2,1
2012,colv,29-May-12,150,Tundra_Swan,7,1
2012,colv,29-May-12,150,Willow_Ptarmigan,15,1
2012,colv,30-May-12,151,American_Golden_Plover,6,1
2012,colv,30-May-12,151,Arctic_Ground_Squirrel,36,1
2012,colv,30-May-12,151,Arctic_Tern,2,1
2012,colv,30-May-12,151,Bar_tailed_Godwit,2,1
2012,colv,30-May-12,151,Black_bellied_Plover,8,1
2012,colv,30-May-12,151,Brant,86,1
2012,colv,30-May-12,151,Brown_Lemming,2,1
2012,colv,30-May-12,151,Cackling_Goose,9,1
2012,colv,30-May-12,151,Common_Raven,1,1
2012,colv,30-May-12,151,Dunlin,13,1
2012,colv,30-May-12,151,Eastern_Yellow_Wagtail,1,1
2012,colv,30-May-12,151,Glaucous_Gull,33,1
2012,colv,30-May-12,151,Greater_Scaup,2,1
2012,colv,30-May-12,151,Greater_White_fronted_Goose,240,1
2012,colv,30-May-12,151,Collared_Lemming,3,1
2012,colv,30-May-12,151,Hoary_Redpoll,5,1
2012,colv,30-May-12,151,Hooded_Merganser,5,1
2012,colv,30-May-12,151,Lapland_Longspur,49,1
2012,colv,30-May-12,151,Long_billed_Dowitcher,2,1
2012,colv,30-May-12,151,Long_tailed_Duck,6,1
2012,colv,30-May-12,151,Long_tailed_Jaeger,6,1
2012,colv,30-May-12,151,Northern_Pintail,17,1
2012,colv,30-May-12,151,Parasitic_Jaeger,1,1
2012,colv,30-May-12,151,Pectoral_Sandpiper,35,1
2012,colv,30-May-12,151,Pomarine_Jaeger,10,1
2012,colv,30-May-12,151,Red_Fox,1,1
2012,colv,30-May-12,151,Red_necked_Phalarope,10,1
2012,colv,30-May-12,151,Rock_Ptarmigan,14,1
2012,colv,30-May-12,151,Ruddy_Turnstone,16,1
2012,colv,30-May-12,151,Sabines_Gull,10,1
2012,colv,30-May-12,151,Savannah_Sparrow,7,1
2012,colv,30-May-12,151,Semipalmated_Sandpiper,30,1
2012,colv,30-May-12,151,Short_eared_Owl,3,1
2012,colv,30-May-12,151,Snow_Bunting,1,1
2012,colv,30-May-12,151,Snow_Goose,230,1
2012,colv,30-May-12,151,Snowy_Owl,6,1
2012,colv,30-May-12,151,Stilt_Sandpiper,8,1
2012,colv,30-May-12,151,Tundra_Swan,11,1
2012,colv,30-May-12,151,Willow_Ptarmigan,18,1
2012,colv,30-May-12,151,Yellow_billed_Loon,1,1
2012,colv,31-May-12,152,American_Golden_Plover,6,1
2012,colv,31-May-12,152,American_Wigeon,4,1
2012,colv,31-May-12,152,Arctic_Ground_Squirrel,50,1
2012,colv,31-May-12,152,Arctic_Tern,5,1
2012,colv,31-May-12,152,Bar_tailed_Godwit,3,1
2012,colv,31-May-12,152,Black_bellied_Plover,4,1
2012,colv,31-May-12,152,Brant,240,1
2012,colv,31-May-12,152,Brown_Lemming,1,1
2012,colv,31-May-12,152,Cackling_Goose,7,1
2012,colv,31-May-12,152,Common_Raven,1,1
2012,colv,31-May-12,152,Dunlin,16,1
2012,colv,31-May-12,152,Eastern_Yellow_Wagtail,1,1
2012,colv,31-May-12,152,Glaucous_Gull,35,1
2012,colv,31-May-12,152,Greater_White_fronted_Goose,250,1
2012,colv,31-May-12,152,Collared_Lemming,1,1
2012,colv,31-May-12,152,Hoary_Redpoll,4,1
2012,colv,31-May-12,152,Hooded_Merganser,4,1
2012,colv,31-May-12,152,King_Eider,2,1
2012,colv,31-May-12,152,Lapland_Longspur,45,1
2012,colv,31-May-12,152,Long_tailed_Duck,38,1
2012,colv,31-May-12,152,Long_tailed_Jaeger,6,1
2012,colv,31-May-12,152,Mallard,2,1
2012,colv,31-May-12,152,Northern_Pintail,54,1
2012,colv,31-May-12,152,Northern_Shoveler,5,1
2012,colv,31-May-12,152,Pacific_Loon,4,1
2012,colv,31-May-12,152,Parasitic_Jaeger,5,1
2012,colv,31-May-12,152,Pectoral_Sandpiper,23,1
2012,colv,31-May-12,152,Pomarine_Jaeger,37,1
2012,colv,31-May-12,152,Red_Phalarope,3,1
2012,colv,31-May-12,152,Red_necked_Phalarope,13,1
2012,colv,31-May-12,152,Rock_Ptarmigan,11,1
2012,colv,31-May-12,152,Ruddy_Turnstone,12,1
2012,colv,31-May-12,152,Sabines_Gull,14,1
2012,colv,31-May-12,152,Savannah_Sparrow,4,1
2012,colv,31-May-12,152,Semipalmated_Sandpiper,54,1
2012,colv,31-May-12,152,Short_eared_Owl,1,1
2012,colv,31-May-12,152,Snow_Bunting,1,1
2012,colv,31-May-12,152,Snow_Goose,81,1
2012,colv,31-May-12,152,Snowy_Owl,2,1
2012,colv,31-May-12,152,Stilt_Sandpiper,4,1
2012,colv,31-May-12,152,Tundra_Swan,9,1
2012,colv,31-May-12,152,Willow_Ptarmigan,15,1
2012,colv,31-May-12,152,Yellow_Warbler,1,1
2012,colv,1-Jun-12,153,American_Golden_Plover,2,1
2012,colv,1-Jun-12,153,American_Robin,1,1
2012,colv,1-Jun-12,153,American_Wigeon,3,1
2012,colv,1-Jun-12,153,Arctic_Ground_Squirrel,36,1
2012,colv,1-Jun-12,153,Arctic_Tern,3,1
2012,colv,1-Jun-12,153,Bar_tailed_Godwit,3,1
2012,colv,1-Jun-12,153,Black_bellied_Plover,4,1
2012,colv,1-Jun-12,153,Brant,175,1
2012,colv,1-Jun-12,153,Brown_Lemming,2,1
2012,colv,1-Jun-12,153,Cackling_Goose,4,1
2012,colv,1-Jun-12,153,Common_Raven,3,1
2012,colv,1-Jun-12,153,Dunlin,16,1
2012,colv,1-Jun-12,153,Eastern_Yellow_Wagtail,1,1
2012,colv,1-Jun-12,153,Glaucous_Gull,24,1
2012,colv,1-Jun-12,153,Greater_Scaup,6,1
2012,colv,1-Jun-12,153,Greater_White_fronted_Goose,250,1
2012,colv,1-Jun-12,153,Collared_Lemming,2,1
2012,colv,1-Jun-12,153,Hoary_Redpoll,7,1
2012,colv,1-Jun-12,153,Hooded_Merganser,7,1
2012,colv,1-Jun-12,153,King_Eider,42,1
2012,colv,1-Jun-12,153,Lapland_Longspur,35,1
2012,colv,1-Jun-12,153,Long_billed_Dowitcher,2,1
2012,colv,1-Jun-12,153,Long_tailed_Duck,60,1
2012,colv,1-Jun-12,153,Long_tailed_Jaeger,5,1
2012,colv,1-Jun-12,153,Mallard,3,1
2012,colv,1-Jun-12,153,Northern_Pintail,80,1
2012,colv,1-Jun-12,153,Northern_Shoveler,4,1
2012,colv,1-Jun-12,153,Parasitic_Jaeger,5,1
2012,colv,1-Jun-12,153,Pectoral_Sandpiper,31,1
2012,colv,1-Jun-12,153,Pomarine_Jaeger,14,1
2012,colv,1-Jun-12,153,Red_Fox,1,1
